date;zoo;thetao;mf0;mf1;mf2;mf3;mf4
13/06/1999;6,82044426;16,37289314;0,0122657;0,0479646;0,1858356;0,691676;0,691676
14/06/1999;6,7914068;16,41865911;0,0122657;0,0479646;0,1858356;0,691676;0,691676
15/06/1999;6,8599099;16,4060534;0,0122657;0,0479646;0,1858356;0,691676;0,691676
16/06/1999;6,83460476;16,43835461;0,0122657;0,0479646;0,1858356;0,691676;0,691676
17/06/1999;6,76984468;16,43692028;0,0122657;0,0479646;0,1858356;0,691676;0,691676
18/06/1999;6,70291861;16,48789327;0,0122657;0,0479646;0,1858356;0,691676;0,691676
19/06/1999;6,64006219;16,52929591;0,0122657;0,0479646;0,1858356;0,691676;0,691676
20/06/1999;6,5702764;16,54356794;0,0122657;0,0479646;0,1858356;0,691676;0,691676
21/06/1999;6,54223012;16,54549849;0,0122657;0,0479646;0,1858356;0,691676;0,691676
22/06/1999;6,66481851;16,52510374;0,0122657;0,0479646;0,1858356;0,691676;0,691676
23/06/1999;6,65916819;16,46258283;0,0122657;0,0479646;0,1858356;0,691676;0,691676
24/06/1999;6,59280033;16,51542302;0,0122657;0,0479646;0,1858356;0,691676;0,691676
25/06/1999;6,52378993;16,51968435;0,0122657;0,0479646;0,1858356;0,691676;0,691676
26/06/1999;6,45646131;16,53314103;0,0122657;0,0479646;0,1858356;0,691676;0,691676
27/06/1999;6,38898425;16,56881565;0,0122657;0,0479646;0,1858356;0,691676;0,691676
28/06/1999;6,36398759;16,60554275;0,0122657;0,0479646;0,1858356;0,691676;0,691676
29/06/1999;6,51301356;16,64813115;0,0122657;0,0479646;0,1858356;0,691676;0,691676
30/06/1999;6,52412672;16,68006477;0,0122657;0,0479646;0,1858356;0,691676;0,691676
01/07/1999;6,46401982;16,72833524;0,0122657;0,0479646;0,1858356;0,691676;0,691676
02/07/1999;6,39946715;16,76703911;0,0122657;0,0479646;0,1858356;0,691676;0,691676
03/07/1999;6,3308683;16,80067251;0,0122657;0,0479646;0,1858356;0,691676;0,691676
04/07/1999;6,26299778;16,86271901;0,0122657;0,0479646;0,1858356;0,691676;0,691676
05/07/1999;6,23868187;16,91616373;0,0122657;0,0479646;0,1858356;0,691676;0,691676
06/07/1999;6,36662795;16,95621764;0,0122657;0,0479646;0,1858356;0,691676;0,691676
07/07/1999;6,37797904;17,00159422;0,0122657;0,0479646;0,1858356;0,691676;0,691676
08/07/1999;6,35699045;17,02620785;0,0122657;0,0479646;0,1858356;0,691676;0,691676
09/07/1999;6,31700226;17,05044637;0,0122657;0,0479646;0,1858356;0,691676;0,691676
10/07/1999;6,26600886;17,07982872;0,0122657;0,0479646;0,1858356;0,691676;0,691676
11/07/1999;6,21403473;17,09857923;0,0122657;0,0479646;0,1858356;0,691676;0,691676
12/07/1999;6,17787186;17,13285436;0,0122657;0,0479646;0,1858356;0,691676;0,691676
13/07/1999;6,20743239;17,16777416;0,0122657;0,0479646;0,1858356;0,691676;0,691676
14/07/1999;6,1902981;17,24330354;0,0122657;0,0479646;0,1858356;0,691676;0,691676
15/07/1999;6,15282437;17,29236156;0,0122657;0,0479646;0,1858356;0,691676;0,691676
16/07/1999;6,09984827;17,31033036;0,0122657;0,0479646;0,1858356;0,691676;0,691676
17/07/1999;6,05058574;17,3299402;0,0122657;0,0479646;0,1858356;0,691676;0,691676
18/07/1999;6,01056633;17,36461493;0,0122657;0,0479646;0,1858356;0,691676;0,691676
19/07/1999;6,00094826;17,40300494;0,0122657;0,0479646;0,1858356;0,691676;0,691676
20/07/1999;6,09304363;17,44632347;0,0122657;0,0479646;0,1858356;0,691676;0,691676
21/07/1999;6,07436066;17,4797729;0,0122657;0,0479646;0,1858356;0,691676;0,691676
22/07/1999;6,02373351;17,51059489;0,0122657;0,0479646;0,1858356;0,691676;0,691676
23/07/1999;5,98525844;17,53163943;0,0122657;0,0479646;0,1858356;0,691676;0,691676
24/07/1999;5,95041137;17,52836634;0,0122657;0,0479646;0,1858356;0,691676;0,691676
25/07/1999;5,91111446;17,51383065;0,0122657;0,0479646;0,1858356;0,691676;0,691676
26/07/1999;5,87517479;17,51556563;0,0122657;0,0479646;0,1858356;0,691676;0,691676
27/07/1999;5,87442427;17,54723845;0,0122657;0,0479646;0,1858356;0,691676;0,691676
28/07/1999;5,85535332;17,5745681;0,0122657;0,0479646;0,1858356;0,691676;0,691676
29/07/1999;5,81999573;17,58672268;0,0122657;0,0479646;0,1858356;0,691676;0,691676
30/07/1999;5,78066277;17,59919924;0,0122657;0,0479646;0,1858356;0,691676;0,691676
31/07/1999;5,73569663;17,61200182;0,0122657;0,0479646;0,1858356;0,691676;0,691676
01/08/1999;5,68465094;17,62864583;0,0122657;0,0479646;0,1858356;0,691676;0,691676
02/08/1999;5,66048873;17,65500254;0,0122657;0,0479646;0,1858356;0,691676;0,691676
03/08/1999;5,72699166;17,67743578;0,0122657;0,0479646;0,1858356;0,691676;0,691676
04/08/1999;5,71604978;17,6941798;0,0122657;0,0479646;0,1858356;0,691676;0,691676
05/08/1999;5,66751502;17,71942925;0,0122657;0,0479646;0,1858356;0,691676;0,691676
06/08/1999;5,6131979;17,75410522;0,0122657;0,0479646;0,1858356;0,691676;0,691676
07/08/1999;5,55686941;17,78480042;0,0122657;0,0479646;0,1858356;0,691676;0,691676
08/08/1999;5,50246342;17,82472425;0,0122657;0,0479646;0,1858356;0,691676;0,691676
09/08/1999;5,47940952;17,87127475;0,0122657;0,0479646;0,1858356;0,691676;0,691676
10/08/1999;5,55415379;17,85603495;0,0122657;0,0479646;0,1858356;0,691676;0,691676
11/08/1999;5,54853823;17,87938378;0,0122657;0,0479646;0,1858356;0,691676;0,691676
12/08/1999;5,5144374;17,86375212;0,0122657;0,0479646;0,1858356;0,691676;0,691676
13/08/1999;5,47213146;17,85646953;0,0122657;0,0479646;0,1858356;0,691676;0,691676
14/08/1999;5,43266401;17,8532261;0,0122657;0,0479646;0,1858356;0,691676;0,691676
15/08/1999;5,38867244;17,86256499;0,0122657;0,0479646;0,1858356;0,691676;0,691676
16/08/1999;5,35544739;17,8839469;0,0122657;0,0479646;0,1858356;0,691676;0,691676
17/08/1999;5,37833658;17,9079054;0,0122657;0,0479646;0,1858356;0,691676;0,691676
18/08/1999;5,35426267;17,94380668;0,0122657;0,0479646;0,1858356;0,691676;0,691676
19/08/1999;5,30787562;17,97884999;0,0122657;0,0479646;0,1858356;0,691676;0,691676
20/08/1999;5,26328226;18,01014912;0,0122657;0,0479646;0,1858356;0,691676;0,691676
21/08/1999;5,22472594;18,04322106;0,0122657;0,0479646;0,1858356;0,691676;0,691676
22/08/1999;5,18426456;18,0573258;0,0122657;0,0479646;0,1858356;0,691676;0,691676
23/08/1999;5,15948335;18,05341381;0,0122657;0,0479646;0,1858356;0,691676;0,691676
24/08/1999;5,20271816;18,03848695;0,0122657;0,0479646;0,1858356;0,691676;0,691676
25/08/1999;5,18845693;18,04138888;0,0122657;0,0479646;0,1858356;0,691676;0,691676
26/08/1999;5,14777376;18,05952881;0,0122657;0,0479646;0,1858356;0,691676;0,691676
27/08/1999;5,09770952;18,06214649;0,0122657;0,0479646;0,1858356;0,691676;0,691676
28/08/1999;5,0471121;18,06293692;0,0122657;0,0479646;0,1858356;0,691676;0,691676
29/08/1999;4,99639737;18,06940477;0,0122657;0,0479646;0,1858356;0,691676;0,691676
30/08/1999;4,96611821;18,05671196;0,0122657;0,0479646;0,1858356;0,691676;0,691676
31/08/1999;5,00913633;18,06086237;0,0122657;0,0479646;0,1858356;0,691676;0,691676
01/09/1999;4,99742396;18,05826148;0,0122657;0,0479646;0,1858356;0,691676;0,691676
02/09/1999;4,95938176;18,03202806;0,0122657;0,0479646;0,1858356;0,691676;0,691676
03/09/1999;4,91679912;17,9984164;0,0122657;0,0479646;0,1858356;0,691676;0,691676
04/09/1999;4,86927523;17,98684287;0,0122657;0,0479646;0,1858356;0,691676;0,691676
05/09/1999;4,81776422;17,97383245;0,0122657;0,0479646;0,1858356;0,691676;0,691676
06/09/1999;4,78505004;17,965331;0,0122657;0,0479646;0,1858356;0,691676;0,691676
07/09/1999;4,83635947;17,95735452;0,0122657;0,0479646;0,1858356;0,691676;0,691676
08/09/1999;4,82768406;17,91939899;0,0122657;0,0479646;0,1858356;0,691676;0,691676
09/09/1999;4,78394605;17,92448648;0,0122657;0,0479646;0,1858356;0,691676;0,691676
10/09/1999;4,73496784;17,93275902;0,0122657;0,0479646;0,1858356;0,691676;0,691676
11/09/1999;4,68546048;17,93727401;0,0122657;0,0479646;0,1858356;0,691676;0,691676
12/09/1999;4,63299829;17,95174442;0,0122657;0,0479646;0,1858356;0,691676;0,691676
13/09/1999;4,60805078;17,97420589;0,0122657;0,0479646;0,1858356;0,691676;0,691676
14/09/1999;4,69056732;17,98596498;0,0122657;0,0479646;0,1858356;0,691676;0,691676
15/09/1999;4,66751588;18,00309223;0,0122657;0,0479646;0,1858356;0,691676;0,691676
16/09/1999;4,59695831;18,00237074;0,0122657;0,0479646;0,1858356;0,691676;0,691676
17/09/1999;4,52645193;17,99350458;0,0122657;0,0479646;0,1858356;0,691676;0,691676
18/09/1999;4,46125926;17,98598686;0,0122657;0,0479646;0,1858356;0,691676;0,691676
19/09/1999;4,40168258;17,99556146;0,0122657;0,0479646;0,1858356;0,691676;0,691676
20/09/1999;4,34914767;18,0181093;0,0122657;0,0479646;0,1858356;0,691676;0,691676
21/09/1999;4,36185636;18,02829448;0,0122657;0,0479646;0,1858356;0,691676;0,691676
22/09/1999;4,35432036;18,04592424;0,0122657;0,0479646;0,1858356;0,691676;0,691676
23/09/1999;4,32620632;18,06591857;0,0122657;0,0479646;0,1858356;0,691676;0,691676
24/09/1999;4,2931988;18,09149328;0,0122657;0,0479646;0,1858356;0,691676;0,691676
25/09/1999;4,25438204;18,11483331;0,0122657;0,0479646;0,1858356;0,691676;0,691676
26/09/1999;4,21180254;18,14304794;0,0122657;0,0479646;0,1858356;0,691676;0,691676
27/09/1999;4,19621778;18,17181031;0,0122657;0,0479646;0,1858356;0,691676;0,691676
28/09/1999;4,28475351;18,18422219;0,0122657;0,0479646;0,1858356;0,691676;0,691676
29/09/1999;4,30174245;18,18262039;0,0122657;0,0479646;0,1858356;0,691676;0,691676
30/09/1999;4,26111858;18,16320637;0,0122657;0,0479646;0,1858356;0,691676;0,691676
01/10/1999;4,21137666;18,15860276;0,0122657;0,0479646;0,1858356;0,691676;0,691676
02/10/1999;4,16901082;18,16224075;0,0122657;0,0479646;0,1858356;0,691676;0,691676
03/10/1999;4,12055612;18,16375286;0,0122657;0,0479646;0,1858356;0,691676;0,691676
04/10/1999;4,09633439;18,15617912;0,0122657;0,0479646;0,1858356;0,691676;0,691676
05/10/1999;4,17223503;18,10370638;0,0122657;0,0479646;0,1858356;0,691676;0,691676
06/10/1999;4,19562186;18,02745161;0,0122657;0,0479646;0,1858356;0,691676;0,691676
07/10/1999;4,18518733;17,96096714;0,0122657;0,0479646;0,1858356;0,691676;0,691676
08/10/1999;4,15763967;17,89074118;0,0122657;0,0479646;0,1858356;0,691676;0,691676
09/10/1999;4,12302974;17,7805954;0,0122657;0,0479646;0,1858356;0,691676;0,691676
10/10/1999;4,08489388;17,71721259;0,0122657;0,0479646;0,1858356;0,691676;0,691676
11/10/1999;4,0685989;17,69380716;0,0122657;0,0479646;0,1858356;0,691676;0,691676
12/10/1999;4,17273459;17,68136835;0,0122657;0,0479646;0,1858356;0,691676;0,691676
13/10/1999;4,20856847;17,66824453;0,0122657;0,0479646;0,1858356;0,691676;0,691676
14/10/1999;4,17898715;17,6464718;0,0122657;0,0479646;0,1858356;0,691676;0,691676
15/10/1999;4,12925039;17,60294781;0,0122657;0,0479646;0,1858356;0,691676;0,691676
16/10/1999;4,07541373;17,55942817;0,0122657;0,0479646;0,1858356;0,691676;0,691676
17/10/1999;4,02196693;17,49859066;0,0122657;0,0479646;0,1858356;0,691676;0,691676
18/10/1999;3,97604895;17,42994143;0,0122657;0,0479646;0,1858356;0,691676;0,691676
19/10/1999;3,95176597;17,34090873;0,0122657;0,0479646;0,1858356;0,691676;0,691676
20/10/1999;3,91739843;17,27409825;0,0122657;0,0479646;0,1858356;0,691676;0,691676
21/10/1999;3,86498772;17,23566936;0,0122657;0,0479646;0,1858356;0,691676;0,691676
22/10/1999;3,81776434;17,21369049;0,0122657;0,0479646;0,1858356;0,691676;0,691676
23/10/1999;3,77186684;17,20311147;0,0122657;0,0479646;0,1858356;0,691676;0,691676
24/10/1999;3,72737523;17,1935966;0,0122657;0,0479646;0,1858356;0,691676;0,691676
25/10/1999;3,68628313;17,21433142;0,0122657;0,0479646;0,1858356;0,691676;0,691676
26/10/1999;3,66075141;17,23348291;0,0122657;0,0479646;0,1858356;0,691676;0,691676
27/10/1999;3,63977804;17,23919671;0,0122657;0,0479646;0,1858356;0,691676;0,691676
28/10/1999;3,61699638;17,22713218;0,0122657;0,0479646;0,1858356;0,691676;0,691676
29/10/1999;3,59117768;17,21704417;0,0122657;0,0479646;0,1858356;0,691676;0,691676
30/10/1999;3,5643433;17,20118226;0,0122657;0,0479646;0,1858356;0,691676;0,691676
31/10/1999;3,53227695;17,18827417;0,0122657;0,0479646;0,1858356;0,691676;0,691676
01/11/1999;3,50352424;17,17165857;0,0122657;0,0479646;0,1858356;0,691676;0,691676
02/11/1999;3,48658975;17,15456094;0,0122657;0,0479646;0,1858356;0,691676;0,691676
03/11/1999;3,46662589;17,14214387;0,0122657;0,0479646;0,1858356;0,691676;0,691676
04/11/1999;3,43978999;17,12187928;0,0122657;0,0479646;0,1858356;0,691676;0,691676
05/11/1999;3,40346186;17,09025862;0,0122657;0,0479646;0,1858356;0,691676;0,691676
06/11/1999;3,36387702;17,06298964;0,0122657;0,0479646;0,1858356;0,691676;0,691676
07/11/1999;3,31781228;17,0005361;0,0122657;0,0479646;0,1858356;0,691676;0,691676
08/11/1999;3,29394038;16,92975622;0,0122657;0,0479646;0,1858356;0,691676;0,691676
09/11/1999;3,37746346;16,87044022;0,0122657;0,0479646;0,1858356;0,691676;0,691676
10/11/1999;3,45333187;16,81390516;0,0122657;0,0479646;0,1858356;0,691676;0,691676
11/11/1999;3,48270167;16,77970008;0,0122657;0,0479646;0,1858356;0,691676;0,691676
12/11/1999;3,47424215;16,74546873;0,0122657;0,0479646;0,1858356;0,691676;0,691676
13/11/1999;3,44708994;16,72443825;0,0122657;0,0479646;0,1858356;0,691676;0,691676
14/11/1999;3,41231929;16,69662897;0,0122657;0,0479646;0,1858356;0,691676;0,691676
15/11/1999;3,37613583;16,66411588;0,0122657;0,0479646;0,1858356;0,691676;0,691676
16/11/1999;3,34812811;16,60741648;0,0122657;0,0479646;0,1858356;0,691676;0,691676
17/11/1999;3,31496851;16,57788976;0,0122657;0,0479646;0,1858356;0,691676;0,691676
18/11/1999;3,27642129;16,47259223;0,0122657;0,0479646;0,1858356;0,691676;0,691676
19/11/1999;3,21475016;16,35838981;0,0122657;0,0479646;0,1858356;0,691676;0,691676
20/11/1999;3,17897497;16,26727994;0,0122657;0,0479646;0,1858356;0,691676;0,691676
21/11/1999;3,1460003;16,21435653;0,0122657;0,0479646;0,1858356;0,691676;0,691676
22/11/1999;3,11174841;16,12902472;0,0122657;0,0479646;0,1858356;0,691676;0,691676
23/11/1999;3,09443938;16,03861436;0,0122657;0,0479646;0,1858356;0,691676;0,691676
24/11/1999;3,06936007;15,95001791;0,0122657;0,0479646;0,1858356;0,691676;0,691676
25/11/1999;3,04068913;15,95485393;0,0122657;0,0479646;0,1858356;0,691676;0,691676
26/11/1999;3,01879644;15,90628408;0,0122657;0,0479646;0,1858356;0,691676;0,691676
27/11/1999;2,99714378;15,86164411;0,0122657;0,0479646;0,1858356;0,691676;0,691676
28/11/1999;2,97290043;15,82000344;0,0122657;0,0479646;0,1858356;0,691676;0,691676
29/11/1999;2,9535427;15,78482605;0,0122657;0,0479646;0,1858356;0,691676;0,691676
30/11/1999;2,94969723;15,75947496;0,0122657;0,0479646;0,1858356;0,691676;0,691676
01/12/1999;2,93793908;15,73489516;0,0122657;0,0479646;0,1858356;0,691676;0,691676
02/12/1999;2,91811101;15,70931532;0,0122657;0,0479646;0,1858356;0,691676;0,691676
03/12/1999;2,89902696;15,6963935;0,0122657;0,0479646;0,1858356;0,691676;0,691676
04/12/1999;2,87970097;15,67280157;0,0122657;0,0479646;0,1858356;0,691676;0,691676
05/12/1999;2,85830426;15,62458112;0,0122657;0,0479646;0,1858356;0,691676;0,691676
06/12/1999;2,84926202;15,51145335;0,0122657;0,0479646;0,1858356;0,691676;0,691676
07/12/1999;2,93009764;15,43811543;0,0122657;0,0479646;0,1858356;0,691676;0,691676
08/12/1999;3,03397623;15,40111164;0,0122657;0,0479646;0,1858356;0,691676;0,691676
09/12/1999;3,11476765;15,37768724;0,0122657;0,0479646;0,1858356;0,691676;0,691676
10/12/1999;3,14242345;15,34282326;0,0122657;0,0479646;0,1858356;0,691676;0,691676
11/12/1999;3,13387147;15,29167451;0,0122657;0,0479646;0,1858356;0,691676;0,691676
12/12/1999;3,10504723;15,25510108;0,0122657;0,0479646;0,1858356;0,691676;0,691676
13/12/1999;3,08778719;15,21432176;0,0122657;0,0479646;0,1858356;0,691676;0,691676
14/12/1999;3,20053013;15,1629525;0,0122657;0,0479646;0,1858356;0,691676;0,691676
15/12/1999;3,25994969;15,14381663;0,0122657;0,0479646;0,1858356;0,691676;0,691676
16/12/1999;3,21687644;15,09383902;0,0122657;0,0479646;0,1858356;0,691676;0,691676
17/12/1999;3,13552685;15,033579;0,0122657;0,0479646;0,1858356;0,691676;0,691676
18/12/1999;3,05668805;14,99405202;0,0122657;0,0479646;0,1858356;0,691676;0,691676
19/12/1999;2,9881654;14,96408856;0,0122657;0,0479646;0,1858356;0,691676;0,691676
20/12/1999;2,93695795;14,90567573;0,0122657;0,0479646;0,1858356;0,691676;0,691676
21/12/1999;2,96772171;14,79176478;0,0122657;0,0479646;0,1858356;0,691676;0,691676
22/12/1999;2,97222472;14,66540634;0,0122657;0,0479646;0,1858356;0,691676;0,691676
23/12/1999;2,94732896;14,57106132;0,0122657;0,0479646;0,1858356;0,691676;0,691676
24/12/1999;2,90320413;14,51212888;0,0122657;0,0479646;0,1858356;0,691676;0,691676
25/12/1999;2,84585002;14,47560354;0,0122657;0,0479646;0,1858356;0,691676;0,691676
26/12/1999;2,77997099;14,45956611;0,0122657;0,0479646;0,1858356;0,691676;0,691676
27/12/1999;2,71623972;14,45306994;0,0122657;0,0479646;0,1858356;0,691676;0,691676
28/12/1999;2,6498626;14,43033972;0,0122657;0,0479646;0,1858356;0,691676;0,691676
29/12/1999;2,59832466;14,36343579;0,0122657;0,0479646;0,1858356;0,691676;0,691676
30/12/1999;2,56208061;14,31592958;0,0122657;0,0479646;0,1858356;0,691676;0,691676
31/12/1999;2,53007506;14,25912438;0,0122657;0,0479646;0,1858356;0,691676;0,691676
01/01/2000;2,4918393;14,18922999;0,0117982;0,0639098;0,2672913;0,893325;0,893325
02/01/2000;2,45425056;14,13480658;0,0117982;0,0639098;0,2672913;0,893325;0,893325
03/01/2000;2,42253492;14,08851515;0,0117982;0,0639098;0,2672913;0,893325;0,893325
04/01/2000;2,4155175;14,09280068;0,0117982;0,0639098;0,2672913;0,893325;0,893325
05/01/2000;2,40955092;14,04019233;0,0117982;0,0639098;0,2672913;0,893325;0,893325
06/01/2000;2,4004494;14,03302733;0,0117982;0,0639098;0,2672913;0,893325;0,893325
07/01/2000;2,38809822;14,01142409;0,0117982;0,0639098;0,2672913;0,893325;0,893325
08/01/2000;2,37216188;13,99171148;0,0117982;0,0639098;0,2672913;0,893325;0,893325
09/01/2000;2,3529217;13,96988605;0,0117982;0,0639098;0,2672913;0,893325;0,893325
10/01/2000;2,33353572;13,94563142;0,0117982;0,0639098;0,2672913;0,893325;0,893325
11/01/2000;2,31264219;13,90663917;0,0117982;0,0639098;0,2672913;0,893325;0,893325
12/01/2000;2,2869467;13,89484652;0,0117982;0,0639098;0,2672913;0,893325;0,893325
13/01/2000;2,26122983;13,81338771;0,0117982;0,0639098;0,2672913;0,893325;0,893325
14/01/2000;2,23749788;13,77900289;0,0117982;0,0639098;0,2672913;0,893325;0,893325
15/01/2000;2,21226015;13,77474946;0,0117982;0,0639098;0,2672913;0,893325;0,893325
16/01/2000;2,1820761;13,74481258;0,0117982;0,0639098;0,2672913;0,893325;0,893325
17/01/2000;2,17276448;13,69335684;0,0117982;0,0639098;0,2672913;0,893325;0,893325
18/01/2000;2,29881476;13,66120971;0,0117982;0,0639098;0,2672913;0,893325;0,893325
19/01/2000;2,44655519;13,62022719;0,0117982;0,0639098;0,2672913;0,893325;0,893325
20/01/2000;2,55480203;13,56636265;0,0117982;0,0639098;0,2672913;0,893325;0,893325
21/01/2000;2,60809542;13,52923614;0,0117982;0,0639098;0,2672913;0,893325;0,893325
22/01/2000;2,62096631;13,49660089;0,0117982;0,0639098;0,2672913;0,893325;0,893325
23/01/2000;2,59728464;13,44536394;0,0117982;0,0639098;0,2672913;0,893325;0,893325
24/01/2000;2,58996185;13,35552024;0,0117982;0,0639098;0,2672913;0,893325;0,893325
25/01/2000;2,79915475;13,25233948;0,0117982;0,0639098;0,2672913;0,893325;0,893325
26/01/2000;2,95106023;13,1776548;0,0117982;0,0639098;0,2672913;0,893325;0,893325
27/01/2000;2,99559849;13,13962601;0,0117982;0,0639098;0,2672913;0,893325;0,893325
28/01/2000;2,96916903;13,12898289;0,0117982;0,0639098;0,2672913;0,893325;0,893325
29/01/2000;2,91221977;13,12902244;0,0117982;0,0639098;0,2672913;0,893325;0,893325
30/01/2000;2,84291352;13,12880455;0,0117982;0,0639098;0,2672913;0,893325;0,893325
31/01/2000;2,79040025;13,13327877;0,0117982;0,0639098;0,2672913;0,893325;0,893325
01/02/2000;2,7854931;13,13832367;0,0117982;0,0639098;0,2672913;0,893325;0,893325
02/02/2000;2,77055548;13,14285373;0,0117982;0,0639098;0,2672913;0,893325;0,893325
03/02/2000;2,75138484;13,15322891;0,0117982;0,0639098;0,2672913;0,893325;0,893325
04/02/2000;2,72482584;13,13357789;0,0117982;0,0639098;0,2672913;0,893325;0,893325
05/02/2000;2,68976055;13,11490041;0,0117982;0,0639098;0,2672913;0,893325;0,893325
06/02/2000;2,65911149;13,10107212;0,0117982;0,0639098;0,2672913;0,893325;0,893325
07/02/2000;2,65041702;13,10005675;0,0117982;0,0639098;0,2672913;0,893325;0,893325
08/02/2000;2,76413903;13,10403489;0,0117982;0,0639098;0,2672913;0,893325;0,893325
09/02/2000;2,8751855;13,10019315;0,0117982;0,0639098;0,2672913;0,893325;0,893325
10/02/2000;2,93868254;13,07854587;0,0117982;0,0639098;0,2672913;0,893325;0,893325
11/02/2000;2,9474065;13,06712427;0,0117982;0,0639098;0,2672913;0,893325;0,893325
12/02/2000;2,93112276;13,0602425;0,0117982;0,0639098;0,2672913;0,893325;0,893325
13/02/2000;2,9011562;13,05209585;0,0117982;0,0639098;0,2672913;0,893325;0,893325
14/02/2000;2,88710449;13,0532296;0,0117982;0,0639098;0,2672913;0,893325;0,893325
15/02/2000;3,0013314;13,05483757;0,0117982;0,0639098;0,2672913;0,893325;0,893325
16/02/2000;3,09862352;13,0606471;0,0117982;0,0639098;0,2672913;0,893325;0,893325
17/02/2000;3,14861325;13,04002112;0,0117982;0,0639098;0,2672913;0,893325;0,893325
18/02/2000;3,14023681;12,99872653;0,0117982;0,0639098;0,2672913;0,893325;0,893325
19/02/2000;3,07425071;12,9800248;0,0117982;0,0639098;0,2672913;0,893325;0,893325
20/02/2000;3,02138511;12,9706538;0,0117982;0,0639098;0,2672913;0,893325;0,893325
21/02/2000;2,98835015;12,94710528;0,0117982;0,0639098;0,2672913;0,893325;0,893325
22/02/2000;3,05750166;12,91306188;0,0117982;0,0639098;0,2672913;0,893325;0,893325
23/02/2000;3,09590678;12,88314702;0,0117982;0,0639098;0,2672913;0,893325;0,893325
24/02/2000;3,09620551;12,86121445;0,0117982;0,0639098;0,2672913;0,893325;0,893325
25/02/2000;3,07142275;12,84947133;0,0117982;0,0639098;0,2672913;0,893325;0,893325
26/02/2000;3,0506575;12,85830507;0,0117982;0,0639098;0,2672913;0,893325;0,893325
27/02/2000;3,02890879;12,87078663;0,0117982;0,0639098;0,2672913;0,893325;0,893325
28/02/2000;2,99910648;12,87973504;0,0117982;0,0639098;0,2672913;0,893325;0,893325
29/02/2000;2,95495146;12,88351216;0,0117982;0,0639098;0,2672913;0,893325;0,893325
01/03/2000;2,87877505;12,88528636;0,0117982;0,0639098;0,2672913;0,893325;0,893325
02/03/2000;2,84091182;12,87877538;0,0117982;0,0639098;0,2672913;0,893325;0,893325
03/03/2000;2,83334013;12,87819268;0,0117982;0,0639098;0,2672913;0,893325;0,893325
04/03/2000;2,82287144;12,8848759;0,0117982;0,0639098;0,2672913;0,893325;0,893325
05/03/2000;2,82681019;12,88255509;0,0117982;0,0639098;0,2672913;0,893325;0,893325
06/03/2000;2,83131318;12,87078766;0,0117982;0,0639098;0,2672913;0,893325;0,893325
07/03/2000;2,86152104;12,87663443;0,0117982;0,0639098;0,2672913;0,893325;0,893325
08/03/2000;2,90209525;12,9010894;0,0117982;0,0639098;0,2672913;0,893325;0,893325
09/03/2000;2,93023839;12,91854773;0,0117982;0,0639098;0,2672913;0,893325;0,893325
10/03/2000;2,95446692;12,94059976;0,0117982;0,0639098;0,2672913;0,893325;0,893325
11/03/2000;2,97890824;12,96621089;0,0117982;0,0639098;0,2672913;0,893325;0,893325
12/03/2000;2,99924513;12,99052764;0,0117982;0,0639098;0,2672913;0,893325;0,893325
13/03/2000;3,03093067;13,01347125;0,0117982;0,0639098;0,2672913;0,893325;0,893325
14/03/2000;3,13299602;13,03520933;0,0117982;0,0639098;0,2672913;0,893325;0,893325
15/03/2000;3,22941769;13,0570993;0,0117982;0,0639098;0,2672913;0,893325;0,893325
16/03/2000;3,29557013;13,05067336;0,0117982;0,0639098;0,2672913;0,893325;0,893325
17/03/2000;3,31458896;13,04320732;0,0117982;0,0639098;0,2672913;0,893325;0,893325
18/03/2000;3,29987925;13,0401783;0,0117982;0,0639098;0,2672913;0,893325;0,893325
19/03/2000;3,29412312;13,02517384;0,0117982;0,0639098;0,2672913;0,893325;0,893325
20/03/2000;3,31315383;13,01325588;0,0117982;0,0639098;0,2672913;0,893325;0,893325
21/03/2000;3,37256002;13,01081117;0,0117982;0,0639098;0,2672913;0,893325;0,893325
22/03/2000;3,43992484;13,04084361;0,0117982;0,0639098;0,2672913;0,893325;0,893325
23/03/2000;3,50353261;13,06138603;0,0117982;0,0639098;0,2672913;0,893325;0,893325
24/03/2000;3,55441404;13,110396;0,0117982;0,0639098;0,2672913;0,893325;0,893325
25/03/2000;3,59447903;13,11367088;0,0117982;0,0639098;0,2672913;0,893325;0,893325
26/03/2000;3,62987059;13,13360926;0,0117982;0,0639098;0,2672913;0,893325;0,893325
27/03/2000;3,64015423;13,15551094;0,0117982;0,0639098;0,2672913;0,893325;0,893325
28/03/2000;3,63947923;13,16259957;0,0117982;0,0639098;0,2672913;0,893325;0,893325
29/03/2000;3,6393905;13,18847681;0,0117982;0,0639098;0,2672913;0,893325;0,893325
30/03/2000;3,63889539;13,2161352;0,0117982;0,0639098;0,2672913;0,893325;0,893325
31/03/2000;3,6428631;13,24237199;0,0117982;0,0639098;0,2672913;0,893325;0,893325
01/04/2000;3,65721147;13,26496587;0,0117982;0,0639098;0,2672913;0,893325;0,893325
02/04/2000;3,68560278;13,28290481;0,0117982;0,0639098;0,2672913;0,893325;0,893325
03/04/2000;3,71024226;13,29816252;0,0117982;0,0639098;0,2672913;0,893325;0,893325
04/04/2000;3,77330898;13,31812753;0,0117982;0,0639098;0,2672913;0,893325;0,893325
